"bianma","riqi","xiaoliang"
3007,"20150918",1
3007,"20150919",1
3007,"20150920",1
3007,"20150921",1
3007,"20150922",1
3007,"20150923",1
3007,"20150924",1
3007,"20150925",1
3007,"20150926",1
3007,"20150927",1
3007,"20150928",1
3007,"20150929",1
3007,"20150930",1
3007,"20151001",1
3007,"20151002",1
3007,"20151003",1
3007,"20151004",1
3007,"20151005",1
3007,"20151006",1
3007,"20151007",1
3007,"20151008",1
3007,"20151009",1
3007,"20151010",1
3007,"20151011",1
3007,"20151012",1
3007,"20151013",1
3007,"20151014",1
3007,"20151015",1
3007,"20151016",1
3007,"20151017",1
3007,"20151018",1
3007,"20151019",1
3007,"20151020",1
3007,"20151021",1
3007,"20151022",1
3007,"20151023",1
3007,"20151024",1
3007,"20151025",1
3007,"20151026",1
3007,"20151027",1
3007,"20151028",1
3007,"20151029",1
3008,"20150901",1
3008,"20150902",1
3008,"20150903",1
3008,"20150904",1
3008,"20150905",1
3008,"20150906",0
3008,"20150907",1
3008,"20150908",1
3008,"20150909",1
3008,"20150911",1
3008,"20150912",1
3008,"20150913",1
3008,"20150914",1
3008,"20150915",1
3008,"20150916",1
3008,"20150917",1
3008,"20150918",1
3008,"20150919",1
3008,"20150920",1
3008,"20150921",1
3008,"20150922",1
3008,"20150923",1
3008,"20150924",1
3008,"20150925",1
3008,"20150926",1
3008,"20150927",1
3008,"20150928",1
3008,"20150929",1
3008,"20150930",1
3008,"20151001",1
3008,"20151002",1
3008,"20151003",1
3008,"20151004",1
3008,"20151005",1
3008,"20151006",1
3008,"20151007",1
3008,"20151008",1
3008,"20151009",1
3008,"20151010",1
3008,"20151011",1
3008,"20151012",1
3008,"20151013",1
3008,"20151014",1
3008,"20151015",1
3008,"20151016",1
3008,"20151017",1
3008,"20151018",1
3008,"20151019",1
3008,"20151020",1
3008,"20151021",1
3008,"20151022",1
3008,"20151023",1
3008,"20151024",1
3008,"20151025",1
3008,"20151026",1
3008,"20151027",1
3008,"20151028",1
3008,"20151029",1
3010,"20150901",0
3010,"20150902",0
3010,"20150903",0
3010,"20150904",0
3010,"20150905",0
3010,"20150906",0
3010,"20150907",0
3010,"20150908",0
3010,"20150909",0
3010,"20150911",0
3010,"20150912",0
3010,"20150913",0
3010,"20150914",0
3010,"20150915",0
3010,"20150916",0
3010,"20150917",0
3010,"20150918",0
3010,"20150919",0
3010,"20150920",0
3010,"20150921",0
3010,"20150922",0
3010,"20150923",0
3010,"20150924",0
3010,"20150925",0
3010,"20150926",0
3010,"20150927",0
3010,"20150928",0
3010,"20150929",0
3010,"20150930",0
3010,"20151001",0
3010,"20151002",0
3010,"20151003",0
3010,"20151004",0
3010,"20151005",0
3010,"20151006",0
3010,"20151007",0
3010,"20151008",0
3010,"20151009",0
3010,"20151010",0
3010,"20151011",0
3010,"20151012",0
3010,"20151013",0
3010,"20151014",0
3010,"20151015",0
3010,"20151016",0
3010,"20151017",0
3010,"20151018",0
3010,"20151019",0
3010,"20151020",0
3010,"20151021",0
3010,"20151022",0
3010,"20151023",0
3010,"20151024",0
3010,"20151025",0
3010,"20151026",0
3010,"20151027",0
3010,"20151028",0
3010,"20151029",0
3011,"20150901",1
3011,"20150902",0
3011,"20150903",0
3011,"20150904",1
3011,"20150905",1
3011,"20150906",0
3011,"20150907",1
3011,"20150908",0
3011,"20150909",0
3011,"20150911",1
3011,"20150912",0
3011,"20150913",1
3011,"20150914",0
3011,"20150915",0
3011,"20150916",1
3011,"20150917",1
3011,"20150918",0
3011,"20150919",1
3011,"20150920",0
3011,"20150921",0
3011,"20150922",1
3011,"20150923",1
3011,"20150924",0
3011,"20150925",1
3011,"20150926",0
3011,"20150927",0
3011,"20150928",1
3011,"20150929",1
3011,"20150930",0
3011,"20151001",1
3011,"20151002",0
3011,"20151003",0
3011,"20151004",1
3011,"20151005",1
3011,"20151006",0
3011,"20151007",1
3011,"20151008",0
3011,"20151009",0
3011,"20151010",1
3011,"20151011",1
3011,"20151012",0
3011,"20151013",1
3011,"20151014",0
3011,"20151015",0
3011,"20151016",1
3011,"20151017",1
3011,"20151018",0
3011,"20151019",1
3011,"20151020",0
3011,"20151021",0
3011,"20151022",1
3011,"20151023",1
3011,"20151024",0
3011,"20151025",1
3011,"20151026",0
3011,"20151027",0
3011,"20151028",1
3011,"20151029",1
3013,"20150901",1
3013,"20150902",1
3013,"20150903",1
3013,"20150904",1
3013,"20150905",1
3013,"20150906",1
3013,"20150907",1
3013,"20150908",1
3013,"20150909",1
3013,"20150911",1
3013,"20150912",1
3013,"20150913",1
3013,"20150914",1
3013,"20150915",1
3013,"20150916",1
3013,"20150917",1
3013,"20150918",1
3013,"20150919",1
3013,"20150920",1
3013,"20150921",1
3013,"20150922",1
3013,"20150923",1
3013,"20150924",1
3013,"20150925",1
3013,"20150926",1
3013,"20150927",1
3013,"20150928",1
3013,"20150929",1
3013,"20150930",1
3013,"20151001",1
3013,"20151002",1
3013,"20151003",1
3013,"20151004",1
3013,"20151005",1
3013,"20151006",1
3013,"20151007",1
3013,"20151008",1
3013,"20151009",1
3013,"20151010",1
3013,"20151011",1
3013,"20151012",1
3013,"20151013",1
3013,"20151014",1
3013,"20151015",1
3013,"20151016",1
3013,"20151017",1
3013,"20151018",1
3013,"20151019",1
3013,"20151020",1
3013,"20151021",1
3013,"20151022",1
3013,"20151023",1
3013,"20151024",1
3013,"20151025",1
3013,"20151026",1
3013,"20151027",1
3013,"20151028",1
3013,"20151029",1
3016,"20150901",1
3016,"20150902",1
3016,"20150903",1
3016,"20150904",1
3016,"20150905",1
3016,"20150906",1
3016,"20150907",1
3016,"20150908",1
3016,"20150909",1
3016,"20150911",1
3016,"20150912",1
3016,"20150913",1
3016,"20150914",1
3016,"20150915",1
3016,"20150916",1
3016,"20150917",1
3016,"20150918",1
3016,"20150919",1
3016,"20150920",1
3016,"20150921",1
3016,"20150922",1
3016,"20150923",1
3016,"20150924",1
3016,"20150925",1
3016,"20150926",1
3016,"20150927",1
3016,"20150928",1
3016,"20150929",1
3016,"20150930",1
3016,"20151001",1
3016,"20151002",1
3016,"20151003",1
3016,"20151004",1
3016,"20151005",1
3016,"20151006",1
3016,"20151007",1
3016,"20151008",1
3016,"20151009",1
3016,"20151010",1
3016,"20151011",1
3016,"20151012",1
3016,"20151013",1
3016,"20151014",1
3016,"20151015",1
3016,"20151016",1
3016,"20151017",1
3016,"20151018",1
3016,"20151019",1
3016,"20151020",1
3016,"20151021",1
3016,"20151022",1
3016,"20151023",1
3016,"20151024",1
3016,"20151025",1
3016,"20151026",1
3016,"20151027",1
3016,"20151028",1
3016,"20151029",1
3018,"20150901",1
3018,"20150902",1
3018,"20150903",1
3018,"20150904",1
3018,"20150905",1
3018,"20150906",1
3018,"20150907",1
3018,"20150908",1
3018,"20150909",1
3018,"20150911",1
3018,"20150912",1
3018,"20150913",1
3018,"20150914",1
3018,"20150915",1
3018,"20150916",1
3018,"20150917",1
3018,"20150918",1
3018,"20150919",1
3018,"20150920",1
3018,"20150921",1
3018,"20150922",1
3018,"20150923",1
3018,"20150924",1
3018,"20150925",1
3018,"20150926",1
3018,"20150927",1
3018,"20150928",1
3018,"20150929",1
3018,"20150930",1
3018,"20151001",1
3018,"20151002",1
3018,"20151003",1
3018,"20151004",1
3018,"20151005",1
3018,"20151006",1
3018,"20151007",1
3018,"20151008",1
3018,"20151009",1
3018,"20151010",1
3018,"20151011",1
3018,"20151012",1
3018,"20151013",1
3018,"20151014",1
3018,"20151015",1
3018,"20151016",1
3018,"20151017",1
3018,"20151018",1
3018,"20151019",1
3018,"20151020",1
3018,"20151021",1
3018,"20151022",1
3018,"20151023",1
3018,"20151024",1
3018,"20151025",1
3018,"20151026",1
3018,"20151027",1
3018,"20151028",1
3018,"20151029",1
3110,"20150901",0
3110,"20150902",0
3110,"20150903",0
3110,"20150904",0
3110,"20150905",0
3110,"20150906",0
3110,"20150907",0
3110,"20150908",0
3110,"20150909",0
3110,"20150911",0
3110,"20150912",0
3110,"20150913",0
3110,"20150914",0
3110,"20150915",0
3110,"20150916",0
3110,"20150917",0
3110,"20150918",0
3110,"20150919",0
3110,"20150920",0
3110,"20150921",0
3110,"20150922",0
3110,"20150923",0
3110,"20150924",0
3110,"20150925",0
3110,"20150926",0
3110,"20150927",0
3110,"20150928",0
3110,"20150929",0
3110,"20150930",0
3110,"20151001",0
3110,"20151002",0
3110,"20151003",0
3110,"20151004",0
3110,"20151005",0
3110,"20151006",0
3110,"20151007",0
3110,"20151008",0
3110,"20151009",0
3110,"20151010",0
3110,"20151011",0
3110,"20151012",0
3110,"20151013",0
3110,"20151014",0
3110,"20151015",0
3110,"20151016",0
3110,"20151017",0
3110,"20151018",0
3110,"20151019",0
3110,"20151020",0
3110,"20151021",0
3110,"20151022",0
3110,"20151023",0
3110,"20151024",0
3110,"20151025",0
3110,"20151026",0
3110,"20151027",0
3110,"20151028",0
3110,"20151029",0
3114,"20150901",1
3114,"20150902",0
3114,"20150903",1
3114,"20150904",0
3114,"20150905",1
3114,"20150906",0
3114,"20150907",1
3114,"20150908",0
3114,"20150909",1
3114,"20150911",0
3114,"20150912",1
3114,"20150913",0
3114,"20150914",1
3114,"20150915",0
3114,"20150916",1
3114,"20150917",0
3114,"20150918",1
3114,"20150919",0
3114,"20150920",1
3114,"20150921",0
3114,"20150922",1
3114,"20150923",1
3114,"20150924",0
3114,"20150925",1
3114,"20150926",0
3114,"20150927",1
3114,"20150928",0
3114,"20150929",1
3114,"20150930",0
3114,"20151001",1
3114,"20151002",0
3114,"20151003",1
3114,"20151004",0
3114,"20151005",0
3114,"20151006",1
3114,"20151007",0
3114,"20151008",1
3114,"20151009",0
3114,"20151010",1
3114,"20151011",0
3114,"20151012",1
3114,"20151013",0
3114,"20151014",1
3114,"20151015",0
3114,"20151016",1
3114,"20151017",1
3114,"20151018",0
3114,"20151019",1
3114,"20151020",0
3114,"20151021",1
3114,"20151022",0
3114,"20151023",1
3114,"20151024",0
3114,"20151025",1
3114,"20151026",0
3114,"20151027",1
3114,"20151028",0
3114,"20151029",0
3116,"20150901",0
3116,"20150902",0
3116,"20150903",0
3116,"20150904",0
3116,"20150905",1
3116,"20150906",0
3116,"20150907",1
3116,"20150908",0
3116,"20150909",0
3116,"20150911",0
3116,"20150912",0
3116,"20150913",1
3116,"20150914",0
3116,"20150915",0
3116,"20150916",0
3116,"20150917",0
3116,"20150918",1
3116,"20150919",1
3116,"20150920",0
3116,"20150921",0
3116,"20150922",0
3116,"20150923",0
3116,"20150924",1
3116,"20150925",1
3116,"20150926",0
3116,"20150927",0
3116,"20150928",0
3116,"20150929",0
3116,"20150930",1
3116,"20151001",1
3116,"20151002",0
3116,"20151003",0
3116,"20151004",0
3116,"20151005",0
3116,"20151006",1
3116,"20151007",1
3116,"20151008",0
3116,"20151009",0
3116,"20151010",0
3116,"20151011",0
3116,"20151012",1
3116,"20151013",1
3116,"20151014",0
3116,"20151015",0
3116,"20151016",0
3116,"20151017",0
3116,"20151018",1
3116,"20151019",1
3116,"20151020",0
3116,"20151021",0
3116,"20151022",0
3116,"20151023",0
3116,"20151024",1
3116,"20151025",1
3116,"20151026",0
3116,"20151027",0
3116,"20151028",0
3116,"20151029",0
3117,"20150901",0
3117,"20150902",0
3117,"20150903",1
3117,"20150904",1
3117,"20150905",1
3117,"20150906",1
3117,"20150907",0
3117,"20150908",0
3117,"20150909",0
3117,"20150911",1
3117,"20150912",1
3117,"20150913",1
3117,"20150914",1
3117,"20150915",0
3117,"20150916",0
3117,"20150917",0
3117,"20150918",0
3117,"20150919",1
3117,"20150920",1
3117,"20150921",1
3117,"20150922",1
3117,"20150923",0
3117,"20150924",0
3117,"20150925",0
3117,"20150926",0
3117,"20150927",1
3117,"20150928",1
3117,"20150929",1
3117,"20150930",1
3117,"20151001",0
3117,"20151002",0
3117,"20151003",0
3117,"20151004",0
3117,"20151005",1
3117,"20151006",1
3117,"20151007",1
3117,"20151008",1
3117,"20151009",0
3117,"20151010",0
3117,"20151011",0
3117,"20151012",0
3117,"20151013",1
3117,"20151014",1
3117,"20151015",1
3117,"20151016",1
3117,"20151017",0
3117,"20151018",0
3117,"20151019",0
3117,"20151020",0
3117,"20151021",1
3117,"20151022",1
3117,"20151023",1
3117,"20151024",1
3117,"20151025",0
3117,"20151026",0
3117,"20151027",0
3117,"20151028",0
3117,"20151029",1
3118,"20150901",0
3118,"20150902",0
3118,"20150903",0
3118,"20150904",0
3118,"20150905",0
3118,"20150906",0
3118,"20150907",0
3118,"20150908",0
3118,"20150909",0
3118,"20150911",0
3118,"20150912",0
3118,"20150913",0
3118,"20150914",0
3118,"20150915",0
3118,"20150916",0
3118,"20150917",0
3118,"20150918",0
3118,"20150919",0
3118,"20150920",0
3118,"20150921",0
3118,"20150922",0
3118,"20150923",0
3118,"20150924",0
3118,"20150925",0
3118,"20150926",0
3118,"20150927",0
3118,"20150928",0
3118,"20150929",0
3118,"20150930",0
3118,"20151001",0
3118,"20151002",0
3118,"20151003",0
3118,"20151004",0
3118,"20151005",0
3118,"20151006",0
3118,"20151007",0
3118,"20151008",0
3118,"20151009",0
3118,"20151010",0
3118,"20151011",0
3118,"20151012",0
3118,"20151013",0
3118,"20151014",0
3118,"20151015",0
3118,"20151016",0
3118,"20151017",0
3118,"20151018",0
3118,"20151019",0
3118,"20151020",0
3118,"20151021",0
3118,"20151022",0
3118,"20151023",0
3118,"20151024",0
3118,"20151025",0
3118,"20151026",0
3118,"20151027",0
3118,"20151028",0
3118,"20151029",0
3119,"20150901",0
3119,"20150902",0
3119,"20150903",0
3119,"20150904",0
3119,"20150905",0
3119,"20150906",0
3119,"20150907",0
3119,"20150908",0
3119,"20150909",0
3119,"20150911",0
3119,"20150912",0
3119,"20150913",0
3119,"20150914",0
3119,"20150915",0
3119,"20150916",0
3119,"20150917",0
3119,"20150918",0
3119,"20150919",0
3119,"20150920",0
3119,"20150921",0
3119,"20150922",0
3119,"20150923",0
3119,"20150924",0
3119,"20150925",0
3119,"20150926",0
3119,"20150927",0
3119,"20150928",0
3119,"20150929",0
3119,"20150930",0
3119,"20151001",0
3119,"20151002",0
3119,"20151003",0
3119,"20151004",0
3119,"20151005",0
3119,"20151006",0
3119,"20151007",0
3119,"20151008",0
3119,"20151009",0
3119,"20151010",0
3119,"20151011",0
3119,"20151012",0
3119,"20151013",0
3119,"20151014",0
3119,"20151015",0
3119,"20151016",0
3119,"20151017",0
3119,"20151018",0
3119,"20151019",0
3119,"20151020",0
3119,"20151021",0
3119,"20151022",0
3119,"20151023",0
3119,"20151024",0
3119,"20151025",0
3119,"20151026",0
3119,"20151027",0
3119,"20151028",0
3119,"20151029",0
3319,"20150901",0
3319,"20150902",0
3319,"20150903",0
3319,"20150904",0
3319,"20150905",0
3319,"20150906",0
3319,"20150907",0
3319,"20150908",0
3319,"20150909",0
3319,"20150911",0
3319,"20150912",0
3319,"20150913",0
3319,"20150914",0
3319,"20150915",0
3319,"20150916",0
3319,"20150917",0
3319,"20150918",0
3319,"20150919",0
3319,"20150920",0
3319,"20150921",0
3319,"20150922",0
3319,"20150923",0
3319,"20150924",0
3319,"20150925",0
3319,"20150926",0
3319,"20150927",0
3319,"20150928",0
3319,"20150929",0
3319,"20150930",0
3319,"20151001",0
3319,"20151002",0
3319,"20151003",0
3319,"20151004",0
3319,"20151005",0
3319,"20151006",0
3319,"20151007",0
3319,"20151008",0
3319,"20151009",0
3319,"20151010",0
3319,"20151011",0
3319,"20151012",0
3319,"20151013",0
3319,"20151014",0
3319,"20151015",0
3319,"20151016",0
3319,"20151017",0
3319,"20151018",0
3319,"20151019",0
3319,"20151020",0
3319,"20151021",0
3319,"20151022",0
3319,"20151023",0
3319,"20151024",0
3319,"20151025",0
3319,"20151026",0
3319,"20151027",0
3319,"20151028",0
3319,"20151029",0
3321,"20150901",0
3321,"20150902",0
3321,"20150903",0
3321,"20150904",0
3321,"20150905",0
3321,"20150906",0
3321,"20150907",0
3321,"20150908",0
3321,"20150909",0
3321,"20150911",0
3321,"20150912",0
3321,"20150913",0
3321,"20150914",0
3321,"20150915",0
3321,"20150916",0
3321,"20150917",0
3321,"20150918",0
3321,"20150919",0
3321,"20150920",0
3321,"20150921",0
3321,"20150922",0
3321,"20150923",0
3321,"20150924",0
3321,"20150925",0
3321,"20150926",0
3321,"20150927",0
3321,"20150928",0
3321,"20150929",0
3321,"20150930",0
3321,"20151001",0
3321,"20151002",0
3321,"20151003",0
3321,"20151004",0
3321,"20151005",0
3321,"20151006",0
3321,"20151007",0
3321,"20151008",0
3321,"20151009",0
3321,"20151010",0
3321,"20151011",0
3321,"20151012",0
3321,"20151013",0
3321,"20151014",0
3321,"20151015",0
3321,"20151016",0
3321,"20151017",0
3321,"20151018",0
3321,"20151019",0
3321,"20151020",0
3321,"20151021",0
3321,"20151022",0
3321,"20151023",0
3321,"20151024",0
3321,"20151025",0
3321,"20151026",0
3321,"20151027",0
3321,"20151028",0
3321,"20151029",0
10,"20150901",2
10,"20150902",3
10,"20150903",3
10,"20150904",3
10,"20150905",3
10,"20150906",2
10,"20150907",3
10,"20150908",2
10,"20150909",3
10,"20150911",3
10,"20150912",3
10,"20150913",2
10,"20150914",2
10,"20150915",2
10,"20150916",3
10,"20150917",3
10,"20150918",3
10,"20150919",3
10,"20150920",2
10,"20150921",3
10,"20150922",2
10,"20150923",3
10,"20150924",3
10,"20150925",3
10,"20150926",3
10,"20150927",2
10,"20150928",2
10,"20150929",2
10,"20150930",3
10,"20151001",3
10,"20151002",3
10,"20151003",3
10,"20151004",2
10,"20151005",3
10,"20151006",2
10,"20151007",3
10,"20151008",3
10,"20151009",3
10,"20151010",3
10,"20151011",2
10,"20151012",2
10,"20151013",2
10,"20151014",3
10,"20151015",3
10,"20151016",3
10,"20151017",3
10,"20151018",2
10,"20151019",3
10,"20151020",2
10,"20151021",3
10,"20151022",3
10,"20151023",3
10,"20151024",3
10,"20151025",2
10,"20151026",2
10,"20151027",2
10,"20151028",3
10,"20151029",3
11,"20150901",1
11,"20150902",1
11,"20150903",1
11,"20150904",1
11,"20150905",1
11,"20150906",1
11,"20150907",1
11,"20150908",1
11,"20150909",1
11,"20150911",1
11,"20150912",2
11,"20150913",1
11,"20150914",1
11,"20150915",1
11,"20150916",1
11,"20150917",1
11,"20150918",1
11,"20150919",1
11,"20150920",1
11,"20150921",1
11,"20150922",1
11,"20150923",1
11,"20150924",1
11,"20150925",1
11,"20150926",1
11,"20150927",1
11,"20150928",1
11,"20150929",1
11,"20150930",1
11,"20151001",1
11,"20151002",1
11,"20151003",1
11,"20151004",1
11,"20151005",1
11,"20151006",1
11,"20151007",1
11,"20151008",1
11,"20151009",1
11,"20151010",1
11,"20151011",1
11,"20151012",1
11,"20151013",1
11,"20151014",1
11,"20151015",1
11,"20151016",1
11,"20151017",1
11,"20151018",1
11,"20151019",1
11,"20151020",1
11,"20151021",1
11,"20151022",1
11,"20151023",1
11,"20151024",1
11,"20151025",1
11,"20151026",1
11,"20151027",1
11,"20151028",1
11,"20151029",1
12,"20150901",3
12,"20150902",3
12,"20150903",3
12,"20150904",3
12,"20150905",3
12,"20150906",4
12,"20150907",3
12,"20150908",3
12,"20150909",4
12,"20150911",4
12,"20150912",4
12,"20150913",3
12,"20150914",3
12,"20150915",4
12,"20150916",3
12,"20150917",3
12,"20150918",4
12,"20150919",3
12,"20150920",3
12,"20150921",4
12,"20150922",3
12,"20150923",3
12,"20150924",4
12,"20150925",3
12,"20150926",3
12,"20150927",4
12,"20150928",3
12,"20150929",3
12,"20150930",4
12,"20151001",3
12,"20151002",3
12,"20151003",4
12,"20151004",3
12,"20151005",3
12,"20151006",4
12,"20151007",3
12,"20151008",3
12,"20151009",4
12,"20151010",3
12,"20151011",3
12,"20151012",4
12,"20151013",3
12,"20151014",3
12,"20151015",4
12,"20151016",3
12,"20151017",3
12,"20151018",4
12,"20151019",3
12,"20151020",3
12,"20151021",4
12,"20151022",3
12,"20151023",3
12,"20151024",4
12,"20151025",3
12,"20151026",3
12,"20151027",4
12,"20151028",3
12,"20151029",3
13,"20150901",2
13,"20150902",3
13,"20150903",3
13,"20150904",3
13,"20150905",2
13,"20150906",3
13,"20150907",2
13,"20150908",2
13,"20150909",3
13,"20150911",2
13,"20150912",2
13,"20150913",2
13,"20150914",3
13,"20150915",2
13,"20150916",3
13,"20150917",3
13,"20150918",3
13,"20150919",2
13,"20150920",3
13,"20150921",2
13,"20150922",2
13,"20150923",3
13,"20150924",2
13,"20150925",2
13,"20150926",2
13,"20150927",2
13,"20150928",3
13,"20150929",2
13,"20150930",3
13,"20151001",3
13,"20151002",3
13,"20151003",2
13,"20151004",3
13,"20151005",2
13,"20151006",2
13,"20151007",3
13,"20151008",2
13,"20151009",2
13,"20151010",2
13,"20151011",2
13,"20151012",3
13,"20151013",2
13,"20151014",3
13,"20151015",3
13,"20151016",3
13,"20151017",2
13,"20151018",3
13,"20151019",2
13,"20151020",2
13,"20151021",3
13,"20151022",2
13,"20151023",2
13,"20151024",2
13,"20151025",2
13,"20151026",3
13,"20151027",2
13,"20151028",3
13,"20151029",3
15,"20150901",8
15,"20150902",9
15,"20150903",8
15,"20150904",8
15,"20150905",9
15,"20150906",8
15,"20150907",8
15,"20150908",8
15,"20150909",8
15,"20150911",8
15,"20150912",8
15,"20150913",8
15,"20150914",9
15,"20150915",8
15,"20150916",9
15,"20150917",9
15,"20150918",8
15,"20150919",9
15,"20150920",9
15,"20150921",9
15,"20150922",9
15,"20150923",9
15,"20150924",9
15,"20150925",9
15,"20150926",9
15,"20150927",8
15,"20150928",9
15,"20150929",8
15,"20150930",8
15,"20151001",9
15,"20151002",8
15,"20151003",8
15,"20151004",8
15,"20151005",8
15,"20151006",8
15,"20151007",8
15,"20151008",8
15,"20151009",8
15,"20151010",9
15,"20151011",8
15,"20151012",9
15,"20151013",9
15,"20151014",8
15,"20151015",9
15,"20151016",9
15,"20151017",9
15,"20151018",9
15,"20151019",9
15,"20151020",9
15,"20151021",9
15,"20151022",9
15,"20151023",8
15,"20151024",9
15,"20151025",8
15,"20151026",8
15,"20151027",9
15,"20151028",8
15,"20151029",8
20,"20150901",13
20,"20150902",12
20,"20150903",12
20,"20150904",12
20,"20150905",11
20,"20150906",12
20,"20150907",12
20,"20150908",11
20,"20150909",12
20,"20150911",11
20,"20150912",12
20,"20150913",13
20,"20150914",13
20,"20150915",12
20,"20150916",13
20,"20150917",12
20,"20150918",12
20,"20150919",12
20,"20150920",13
20,"20150921",12
20,"20150922",12
20,"20150923",12
20,"20150924",12
20,"20150925",13
20,"20150926",12
20,"20150927",13
20,"20150928",12
20,"20150929",13
20,"20150930",12
20,"20151001",13
20,"20151002",12
20,"20151003",13
20,"20151004",12
20,"20151005",13
20,"20151006",12
20,"20151007",13
20,"20151008",12
20,"20151009",13
20,"20151010",12
20,"20151011",13
20,"20151012",12
20,"20151013",13
20,"20151014",12
20,"20151015",13
20,"20151016",12
20,"20151017",13
20,"20151018",12
20,"20151019",13
20,"20151020",12
20,"20151021",13
20,"20151022",12
20,"20151023",13
20,"20151024",12
20,"20151025",13
20,"20151026",12
20,"20151027",13
20,"20151028",12
20,"20151029",13
21,"20150901",2
21,"20150902",2
21,"20150903",2
21,"20150904",2
21,"20150905",2
21,"20150906",2
21,"20150907",2
21,"20150908",2
21,"20150909",2
21,"20150911",2
21,"20150912",2
21,"20150913",2
21,"20150914",2
21,"20150915",2
21,"20150916",2
21,"20150917",2
21,"20150918",2
21,"20150919",2
21,"20150920",2
21,"20150921",2
21,"20150922",2
21,"20150923",2
21,"20150924",2
21,"20150925",2
21,"20150926",2
21,"20150927",2
21,"20150928",2
21,"20150929",2
21,"20150930",2
21,"20151001",2
21,"20151002",2
21,"20151003",2
21,"20151004",2
21,"20151005",2
21,"20151006",2
21,"20151007",2
21,"20151008",2
21,"20151009",2
21,"20151010",2
21,"20151011",2
21,"20151012",2
21,"20151013",2
21,"20151014",2
21,"20151015",2
21,"20151016",2
21,"20151017",2
21,"20151018",2
21,"20151019",2
21,"20151020",2
21,"20151021",2
21,"20151022",2
21,"20151023",2
21,"20151024",2
21,"20151025",2
21,"20151026",2
21,"20151027",2
21,"20151028",2
21,"20151029",2
22,"20150901",11
22,"20150902",11
22,"20150903",10
22,"20150904",10
22,"20150905",10
22,"20150906",11
22,"20150907",11
22,"20150908",10
22,"20150909",10
22,"20150911",11
22,"20150912",11
22,"20150913",10
22,"20150914",10
22,"20150915",11
22,"20150916",11
22,"20150917",11
22,"20150918",10
22,"20150919",10
22,"20150920",11
22,"20150921",11
22,"20150922",11
22,"20150923",10
22,"20150924",10
22,"20150925",11
22,"20150926",11
22,"20150927",11
22,"20150928",10
22,"20150929",10
22,"20150930",11
22,"20151001",11
22,"20151002",11
22,"20151003",10
22,"20151004",10
22,"20151005",11
22,"20151006",11
22,"20151007",11
22,"20151008",10
22,"20151009",10
22,"20151010",11
22,"20151011",11
22,"20151012",11
22,"20151013",10
22,"20151014",10
22,"20151015",11
22,"20151016",11
22,"20151017",11
22,"20151018",10
22,"20151019",10
22,"20151020",11
22,"20151021",11
22,"20151022",11
22,"20151023",10
22,"20151024",10
22,"20151025",11
22,"20151026",11
22,"20151027",11
22,"20151028",10
22,"20151029",10
23,"20150901",9
23,"20150902",9
23,"20150903",9
23,"20150904",9
23,"20150905",9
23,"20150906",9
23,"20150907",9
23,"20150908",9
23,"20150909",9
23,"20150911",9
23,"20150912",10
23,"20150913",9
23,"20150914",10
23,"20150915",9
23,"20150916",10
23,"20150917",9
23,"20150918",10
23,"20150919",9
23,"20150920",10
23,"20150921",9
23,"20150922",9
23,"20150923",8
23,"20150924",9
23,"20150925",8
23,"20150926",9
23,"20150927",8
23,"20150928",9
23,"20150929",9
23,"20150930",9
23,"20151001",9
23,"20151002",9
23,"20151003",9
23,"20151004",9
23,"20151005",9
23,"20151006",9
23,"20151007",9
23,"20151008",9
23,"20151009",9
23,"20151010",9
23,"20151011",9
23,"20151012",9
23,"20151013",9
23,"20151014",9
23,"20151015",9
23,"20151016",9
23,"20151017",9
23,"20151018",9
23,"20151019",9
23,"20151020",9
23,"20151021",9
23,"20151022",9
23,"20151023",9
23,"20151024",9
23,"20151025",9
23,"20151026",9
23,"20151027",9
23,"20151028",9
23,"20151029",9
30,"20150901",8
30,"20150902",8
30,"20150903",8
30,"20150904",7
30,"20150905",7
30,"20150906",8
30,"20150907",8
30,"20150908",7
30,"20150909",7
30,"20150911",8
30,"20150912",7
30,"20150913",7
30,"20150914",7
30,"20150915",7
30,"20150916",7
30,"20150917",7
30,"20150918",7
30,"20150919",7
30,"20150920",7
30,"20150921",7
30,"20150922",7
30,"20150923",7
30,"20150924",7
30,"20150925",7
30,"20150926",7
30,"20150927",7
30,"20150928",7
30,"20150929",7
30,"20150930",7
30,"20151001",7
30,"20151002",7
30,"20151003",7
30,"20151004",7
30,"20151005",7
30,"20151006",7
30,"20151007",7
30,"20151008",7
30,"20151009",7
30,"20151010",7
30,"20151011",7
30,"20151012",7
30,"20151013",7
30,"20151014",7
30,"20151015",7
30,"20151016",7
30,"20151017",7
30,"20151018",7
30,"20151019",7
30,"20151020",7
30,"20151021",7
30,"20151022",7
30,"20151023",7
30,"20151024",7
30,"20151025",7
30,"20151026",7
30,"20151027",7
30,"20151028",7
30,"20151029",7
31,"20150901",2
31,"20150902",3
31,"20150903",3
31,"20150904",2
31,"20150905",3
31,"20150906",3
31,"20150907",2
31,"20150908",3
31,"20150909",3
31,"20150911",3
31,"20150912",3
31,"20150913",3
31,"20150914",3
31,"20150915",3
31,"20150916",3
31,"20150917",3
31,"20150918",3
31,"20150919",3
31,"20150920",3
31,"20150921",3
31,"20150922",3
31,"20150923",3
31,"20150924",3
31,"20150925",3
